,empty,ocupied,doctor,nurse,patient,resting,idle_nurse,idle_doctor,walking,in-admission,in-evaluation,in-medication,leaving,in-meeting,taking-inventory,documenting,admitting,evaluating,medicating,waiting-admission,waiting-evaluation,waiting-medication
1198,45,7,2,2,4,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1199,45,7,2,2,4,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1200,45,7,2,2,4,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1201,45,7,2,2,4,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1202,45,7,2,2,4,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1203,45,7,2,2,4,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1204,45,7,2,2,4,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1205,45,7,2,2,4,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1206,45,7,2,2,4,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1207,45,7,2,2,4,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1208,45,7,2,2,4,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1209,45,7,2,2,4,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1210,45,7,2,2,4,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1211,45,7,2,2,4,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1212,45,7,2,2,4,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1213,45,7,2,2,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,45,7,2,2,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,45,7,2,2,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,45,7,2,2,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,45,7,2,2,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,45,7,2,2,4,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1219,45,7,2,2,4,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1220,45,7,2,2,4,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1221,45,7,2,2,4,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1222,45,7,2,2,4,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1223,45,7,2,2,4,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1224,45,7,2,2,4,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1225,45,7,2,2,4,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1226,45,7,2,2,4,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1227,45,7,2,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,45,7,2,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,45,7,2,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,45,7,2,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,45,7,2,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,45,7,2,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,45,7,2,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,45,7,2,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,45,7,2,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,45,7,2,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,45,7,2,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,45,7,2,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,45,7,2,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,45,7,2,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,45,7,2,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,45,7,2,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,45,7,2,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,45,7,2,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,45,7,2,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,45,7,2,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,45,7,2,2,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1248,45,7,2,2,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1249,45,7,2,2,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1250,45,7,2,2,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1251,45,7,2,2,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1252,45,7,2,2,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1253,45,7,2,2,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1254,45,7,2,2,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1255,45,7,2,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
1256,45,7,2,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,3
1257,45,7,2,2,4,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2
1258,45,7,2,2,4,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2
1259,45,7,2,2,4,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2
1260,45,7,2,2,4,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2
1261,45,7,2,2,4,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2
